title,year,director,actors,rating,runtime,genre
Iron Sky,7.607381425639791,Timo Vuorensola,"Julia Dietze, Christopher Kirby, Götz Otto, Udo Kier",49.718783340774266,93.0,Action
The Dinosaur Project,7.607381425639791,Sid Bennett,"Richard Dillane, Peter Brooke, Matt Kane",41.12293065704463,83.0,"Adventure, Action"
Hot Bot,7.6093665379542115,Michael Polish,"Zack Pearlman, Doug Haley, Cynthia Kirchner",25.507677718529486,86.0,"Comedy, Science Fiction"
The Con Is On,7.610357618312838,James Oakley,"Dot Cosgrove, Uma Thurman, Tim Roth",23.13120070968066,95.0,"Comedy, Crime"
"Batman: The Long Halloween, Part Two",7.611842399580417,Chris Palmer,"Jensen Ackles, Josh Duhamel, Naya Rivera",89.0949827188567,87.0,"Animation, Mystery, Action, Crime"
The Hundred-Foot Journey,7.608374474380783,Lasse Hallström,"Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon",79.15561321339966,122.0,Comedy
Truth or Dare,7.610357618312838,Jeff Wadlow,"Lucy Hale, Tyler Posey, Violett Beane",51.55537689731064,100.0,"Thriller, Horror"
Toxic Shark,7.609862200913554,Cole Sharpe,"Kabby Borders, Christina Masterson, Michelle Cortés",46.1638902214069,87.0,"Horror, Science Fiction"
The Dig,7.611842399580417,Simon Stone,"Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn",74.44714078403649,112.0,Biography
"Batman: The Dark Knight Returns, Part 1",7.607381425639791,Jay Oliva,"Peter Weller, Ariel Winter, David Selby, Wade Williams",91.69017539499492,76.0,"Science Fiction, Action, Animation, Mystery"
Forever My Girl,7.610357618312838,Bethany Ashton Wolf,"Alex Roe, Jessica Rothe, Abby Ryder Fortson",86.54418743517611,108.0,"Romance, Drama, Music"
Ghost of Goodnight Lane,7.608374474380783,Alin Bijan,"Billy Zane, Lacey Chabert, Matt Dallas",37.95310590351998,96.0,"Horror, Comedy"
Seeking a Friend for the End of the World,7.607381425639791,Lorene Scafaria,"Steve Carell, Keira Knightley, Melanie Lynskey, Patton Oswalt",65.54208112702213,101.0,Adventure
Wild Card,7.60887062919126,Simon West,"Jason Statham, Michael Angarano, Dominik Garcia, Milo Ventimiglia",44.44501216944001,92.0,Action
Sing 2,7.611842399580417,"Directors:Garth Jennings, Christophe Lourdelet","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson, Tori Kelly",81.5747614577252,110.0,Animation
The Blue Elephant,7.608374474380783,Marwan Hamed,"Karim Abdel Aziz, Khaled El-Sawi, Nilli Karim, Mohamed Mamdouh",97.01477171215117,170.0,Drama
Alvin and the Chipmunks: The Road Chip,7.60887062919126,Walt Becker,"Jason Lee, Justin Long, Matthew Gray Gubler",51.55537689731064,92.0,"Adventure, Animation, Comedy, Family"
Wrath of the Titans,7.607381425639791,Jonathan Liebesman,"Sam Worthington, Liam Neeson, Rosamund Pike, Ralph Fiennes",46.1638902214069,99.0,Action
Vehicle 19,7.607878073278507,Mukunda Michael Dewil,"Paul Walker, Naima McLean, Gys de Villiers",39.519135538805955,85.0,"Thriller, Action"
Leviathan,7.608374474380783,Andrey Zvyagintsev,"Aleksey Serebryakov, Elena Lyadova, Roman Madyanov",49.718783340774266,140.0,"Adventure, Horror, Action, Thriller, Science Fiction"
Gone Girl,7.608374474380783,David Fincher,"Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry",99.74468116706201,149.0,Drama
Fifty Shades Darker,7.609862200913554,James Foley,"Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford",28.022677122074377,118.0,Drama
Cinderella and the Secret Prince,7.610357618312838,"Leo Lewis, Lynne Southerland","Cassandra Lee Morris, Chris Niosi, R. Martin Klein",67.7050282591593,90.0,"Animation, Adventure, Family, Fantasy"
Shut In,7.6093665379542115,Farren Blackburn,"Naomi Watts, Charlie Heaton, Jacob Tremblay",41.12293065704463,91.0,"Drama, Thriller"
Ant-Man,7.60887062919126,Peyton Reed,"Paul Rudd, Michael Douglas, Corey Stoll, Evangeline Lilly",79.15561321339966,117.0,Action
Self/less,7.60887062919126,Tarsem Singh,"Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley",61.34119912365712,117.0,Action
Heart Shot,7.612336837167746,Marielle Woods,"Elena Heuzé, Nia Sondaya, Bethany Michelle Curry",44.44501216944001,19.0,"Romance, Crime"
Odd Thomas,7.607878073278507,Stephen Sommers,"Anton Yelchin, Ashley Sommers, Leonor Varela, Matthew Page",67.7050282591593,100.0,Comedy
Toy Story That Time Forgot,7.608374474380783,Steve Purcell,"Tom Hanks, Tim Allen, Kristen Schaal",72.1572896883122,22.0,"Animation, Family, Adventure, Comedy"
Kite,7.608374474380783,Ralph Ziman,"India Eisley, Jaco Muller, Annabel Linder",26.747698737853053,90.0,"Drama, Action"
The Signal,7.608374474380783,William Eubank,"Brenton Thwaites, Olivia Cooke, Beau Knapp, Laurence Fishburne",51.55537689731064,97.0,Drama
Dogman,7.610357618312838,Matteo Garrone,"Marcello Fonte, Edoardo Pesce, Nunzia Schiano, Adamo Dionisi",76.77982720685162,103.0,Crime
The Requin,7.612336837167746,Le-Van Kiet,"Alicia Silverstone, James Tupper, Deirdre O'Connell",29.332935869024237,89.0,Thriller
The Gift,7.60887062919126,Joel Edgerton,"Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman",72.1572896883122,108.0,Drama
Life of Pi,7.607381425639791,Ang Lee,"Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu",94.33002052087464,127.0,Adventure
Kabir Singh,7.61085279039525,Sandeep Reddy Vanga,"Shahid Kapoor, Kiara Advani, Nikita Dutta, Soham Majumdar",72.1572896883122,173.0,Action
Minions,7.60887062919126,"Directors:Kyle Balda, Pierre Coffin","Sandra Bullock, Jon Hamm, Michael Keaton, Pierre Coffin",59.30271698622398,91.0,Animation
Despicable Me 2,7.607878073278507,"Directors:Pierre Coffin, Chris Renaud","Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove",79.15561321339966,98.0,Animation
Hulk: Where Monsters Dwell,7.6093665379542115,"Eric Radomski, Mitch Schauer","Fred Tatasciore, Liam O'Brien, Jesse Burch, Edward Bosco",72.1572896883122,75.0,"Action, Animation, Fantasy, Science Fiction"
Thelma,7.609862200913554,Joachim Trier,"Eili Harboe, Kaya Wilkins, Henrik Rafaelsen, Ellen Dorrit Petersen",72.1572896883122,116.0,Drama
Uncut Gems,7.61085279039525,"Directors:Benny Safdie, Josh Safdie","Adam Sandler, Julia Fox, Idina Menzel, Mesfin Lamengo",81.5747614577252,135.0,Crime
Almost Friends,7.6093665379542115,Jake Goldberger,"Freddie Highmore, Odeya Rush, Christopher Meloni",61.34119912365712,101.0,"Drama, Comedy"
Blockers,7.610357618312838,Kay Cannon,"Leslie Mann, John Cena, Ike Barinholtz, Kathryn Newton",55.34828858751685,102.0,Comedy
Falcon Rising,7.608374474380783,Ernie Barbarash,"Michael Jai White, Neal McDonough, Jimmy Navarro",55.34828858751685,103.0,"Adventure, Action"
A Little Chaos,7.608374474380783,Alan Rickman,"Kate Winslet, Alan Rickman, Stanley Tucci",57.305172884912324,117.0,"Drama, Romance"
Ice Soldiers,7.607878073278507,Sturla Gunnarsson,"Dominic Purcell, Adam Beach, Gabriel Hogan",39.519135538805955,95.0,"Action, Science Fiction"
Pete's Dragon,7.6093665379542115,David Lowery,"Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence",65.54208112702213,102.0,Action
Secret of the Wings,7.607381425639791,"Bobs Gannaway, Peggy Holmes","Mae Whitman, Lucy Hale, Timothy Dalton",74.44714078403649,75.0,"Animation, Family, Fantasy, Adventure"
Before Midnight,7.607878073278507,Richard Linklater,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Ariane Labed",94.33002052087464,109.0,Drama
Hacker,7.6093665379542115,Akan Satayev,"Callan McAuliffe, Lorraine Nicholson, Daniel Eric Gold",57.305172884912324,95.0,"Crime, Drama, Thriller"
The Florida Project,7.609862200913554,Sean Baker,"Brooklynn Prince, Bria Vinaite, Willem Dafoe, Christopher Rivera",86.54418743517611,111.0,Drama
Forsaken,7.60887062919126,Jon Cassar,"Esther Purves-Smith, Kiefer Sutherland, Donald Sutherland",51.55537689731064,90.0,Western
Anon,7.610357618312838,Andrew Niccol,"Clive Owen, Afiya Bennett, Morgan Allen, Jeffrey Men",53.43178395413476,100.0,Crime
The Tax Collector,7.611347717403621,David Ayer,"Bobby Soto, Cinthya Carmona, Shia LaBeouf",46.1638902214069,95.0,"Action, Crime, Drama"
The Colony,7.607878073278507,Jeff Renfroe,"Kevin Zegers, Laurence Fishburne, Bill Paxton, Charlotte Sullivan",39.519135538805955,95.0,Action
The Disaster Artist,7.609862200913554,James Franco,"James Franco, Dave Franco, Ari Graynor, Seth Rogen",79.15561321339966,104.0,Biography
Synchronic,7.61085279039525,"Directors:Justin Benson, Aaron Moorhead","Anthony Mackie, Jamie Dornan, Katie Aselton, Ally Ioannides",55.34828858751685,102.0,Crime
My Big Fat Greek Wedding 2,7.6093665379542115,Kirk Jones,"Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan",51.55537689731064,94.0,Comedy
USS Indianapolis: Men of Courage,7.6093665379542115,Mario Van Peebles,"Nicolas Cage, Tom Sizemore, Thomas Jane",49.718783340774266,128.0,"Action, War"
Arbitrage,7.607381425639791,Nicholas Jarecki,"Richard Gere, Susan Sarandon, Brit Marling, Tim Roth",63.42089566023286,107.0,Drama
Stonehearst Asylum,7.608374474380783,Brad Anderson,"Kate Beckinsale, Jim Sturgess, David Thewlis",67.7050282591593,112.0,Thriller
The Captive,7.608374474380783,Atom Egoyan,"Ryan Reynolds, Scott Speedman, Rosario Dawson, Mireille Enos",49.718783340774266,112.0,Crime
From Straight A's to XXX,7.609862200913554,Vanessa Parise,"Haley Pullos, Sasha Clements, Judd Nelson",44.44501216944001,87.0,"Drama, TV Movie"
Spider-Man: Far From Home,7.61085279039525,Jon Watts,"Tom Holland, Samuel L. Jackson, Jake Gyllenhaal",84.03753302013078,129.0,"Action, Adventure, Science Fiction"
John Dies at the End,7.607381425639791,Don Coscarelli,"Chase Williamson, Rob Mayes, Paul Giamatti, Clancy Brown",57.305172884912324,99.0,Comedy
Descendants,7.60887062919126,Kenny Ortega,"Dove Cameron, Cameron Boyce, Booboo Stewart",74.44714078403649,112.0,"Family, Music, Adventure, Comedy, Fantasy, TV Movie"
Imperium,7.6093665379542115,Daniel Ragussis,"Daniel Radcliffe, Toni Collette, Tracy Letts, Sam Trammell",61.34119912365712,109.0,Biography
Jason Bourne,7.6093665379542115,Paul Greengrass,"Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel",63.42089566023286,123.0,Action
A Long Way Down,7.608374474380783,Pascal Chaumeil,"Pierce Brosnan, Toni Collette, Imogen Poots, Aaron Paul",57.305172884912324,96.0,Comedy
Bad Johnson,7.608374474380783,Huck Botko,"Jamie Chung, Cam Gigandet, Katherine Cunningham",29.332935869024237,88.0,"Comedy, Fantasy"
Upstream Color,7.607878073278507,Shane Carruth,"Amy Seimetz, Frank Mosley, Shane Carruth, Andrew Sensenig",61.34119912365712,96.0,Drama
Cooties,7.608374474380783,"Directors:Jonathan Milott, Cary Murnion","Elijah Wood, Rainn Wilson, Alison Pill, Jack McBrayer",46.1638902214069,88.0,Action
Night School,7.610357618312838,Malcolm D. Lee,"Kevin Hart, Tiffany Haddish, Rob Riggle, Romany Malco",44.44501216944001,111.0,Comedy
Cyrano,7.611842399580417,Joe Wright,"Peter Dinklage, Haley Bennett, Kelvin Harrison Jr.",57.305172884912324,123.0,"Drama, Romance"
After We Fell,7.611842399580417,Castille Landon,"Josephine Langford, Hero Fiennes Tiffin, Louise Lombard",76.77982720685162,98.0,"Romance, Drama"
Nymphomaniac: Vol. II,7.607878073278507,Lars von Trier,"Charlotte Gainsbourg, Stellan Skarsgård, Willem Dafoe, Jamie Bell",63.42089566023286,124.0,Drama
Wild,7.608374474380783,Jean-Marc Vallée,"Reese Witherspoon, Laura Dern, Gaby Hoffmann, Michiel Huisman",74.44714078403649,115.0,Adventure
Onward,7.611347717403621,Dan Scanlon,"Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer",81.5747614577252,102.0,Animation
The Owners,7.611347717403621,Julius Berg,"Maisie Williams, Sylvester McCoy, Rita Tushingham",47.921717176698934,92.0,"Thriller, Horror"
The Lion Guard: Return of the Roar,7.60887062919126,Howy Parkins,"James Earl Jones, Rob Lowe, Gabrielle Union",61.34119912365712,44.0,"Family, TV Movie, Animation"
Johnny English Strikes Again,7.610357618312838,David Kerr,"Rowan Atkinson, Ben Miller, Olga Kurylenko, Emma Thompson",55.34828858751685,89.0,Action
Lamp Life,7.611347717403621,Valerie LaPointe,"Annie Potts, Ally Maki, Jim Hanks",79.15561321339966,7.0,"Animation, Comedy, Family"
Big Eyes,7.608374474380783,Tim Burton,"Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter",72.1572896883122,106.0,Biography
Like.Share.Follow.,7.609862200913554,Glenn Gers,"Keiynan Lonsdale, Ema Horvath, Abraham Benrubi",37.95310590351998,97.0,"Horror, Thriller, Romance"
Mark Felt: The Man Who Brought Down the White House,7.609862200913554,Peter Landesman,"Liam Neeson, Diane Lane, Marton Csokas",53.43178395413476,103.0,"Drama, History, Thriller"
The Mustang,7.61085279039525,Laure de Clermont-Tonnerre,"Matthias Schoenaerts, Jason Mitchell, Bruce Dern",72.1572896883122,96.0,Drama
Beasts of the Southern Wild,7.607381425639791,Benh Zeitlin,"Quvenzhané Wallis, Dwight Henry, Levy Easterly, Lowell Landes",76.77982720685162,93.0,Adventure
Slaughterhouse Rulez,7.610357618312838,Crispian Mills,"Jassa Ahluwalia, Asa Butterfield, Jamie Blackley",44.44501216944001,104.0,"Action, Comedy, Fantasy, Horror"
Milf,7.610357618312838,Axelle Laffont,"Marie-Josée Croze, Virginie Ledoyen, Axelle Laffont",25.507677718529486,101.0,Comedy
Jay and Silent Bob Reboot,7.61085279039525,Kevin Smith,"Joey Lauren Adams, Ben Affleck, Fred Armisen, Diedrich Bader",44.44501216944001,105.0,Action
A Wrinkle in Time,7.610357618312838,Ava DuVernay,"Storm Reid, Oprah Winfrey, Reese Witherspoon",36.42454008436073,109.0,"Adventure, Science Fiction, Family, Fantasy"
Sisters,7.60887062919126,Jason Moore,"Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz",51.55537689731064,118.0,Comedy
Spencer,7.611842399580417,Pablo Larraín,"Kristen Stewart, Timothy Spall, Sally Hawkins, Jack Nielen",63.42089566023286,117.0,Biography
Autumn Dreams,7.60887062919126,Neill Fearnley,"Jill Wagner, Colin Egglesfield, Rachel Hayward",67.7050282591593,84.0,"Comedy, TV Movie, Romance"
Testament of Youth,7.608374474380783,James Kent,"Alicia Vikander, Kit Harington, Taron Egerton, Dominic West",76.77982720685162,129.0,Biography
Being the Ricardos,7.611842399580417,Aaron Sorkin,"Nicole Kidman, Javier Bardem, J.K. Simmons, Nina Arianda",61.34119912365712,131.0,Biography
The Secret Scripture,7.6093665379542115,Jim Sheridan,"Eric Bana, Rooney Mara, Theo James",79.15561321339966,108.0,"Drama, Romance"
Gotti,7.610357618312838,Kevin Connolly,"John Travolta, Spencer Rocco Lofranco, Kelly Preston",39.519135538805955,112.0,"Crime, Drama, History, Thriller"
Tall Girl,7.61085279039525,Nzingha Stewart,"Ava Michelle, Griffin Gluck, Sabrina Carpenter",59.30271698622398,101.0,"Comedy, Drama, Romance"
Aloha,7.60887062919126,Cameron Crowe,"Bradley Cooper, Rachel McAdams, Emma Stone, Alec Baldwin",41.12293065704463,105.0,Comedy
Ouija: Origin of Evil,7.6093665379542115,Mike Flanagan,"Elizabeth Reaser, Lulu Wilson, Annalise Basso, Henry Thomas",55.34828858751685,99.0,Drama
Vikram Vedha,7.609862200913554,"Directors:Gayatri, Pushkar, Gowtham Selvaraj","Madhavan, Vijay Sethupathi, Shraddha Srinath, Kathir",105.34097671425337,147.0,Action
Trance,7.607878073278507,Danny Boyle,"James McAvoy, Rosario Dawson, Vincent Cassel, Danny Sapani",69.9100080306912,101.0,Crime
Tinker Bell and the Legend of the NeverBeast,7.608374474380783,Steve Loter,"Ginnifer Goodwin, Mae Whitman, Rosario Dawson, Lucy Liu",74.44714078403649,76.0,"Adventure, Animation, Family"
Oblivion,7.607878073278507,Joseph Kosinski,"Tom Cruise, Morgan Freeman, Andrea Riseborough, Olga Kurylenko",72.1572896883122,124.0,Action
7 Guardians of the Tomb,7.610357618312838,Kimble Rendall,"Bingbing Li, Kellan Lutz, Kelsey Grammer",42.76479054591126,97.0,"Action, Adventure, Horror"
300: Rise of an Empire,7.608374474380783,Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson",55.34828858751685,102.0,Action
The Goldfinch,7.61085279039525,John Crowley,"Oakes Fegley, Ansel Elgort, Nicole Kidman",76.77982720685162,149.0,Drama
The Butler,7.607878073278507,Lee Daniels,"Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda",76.77982720685162,132.0,Biography
Bone Tomahawk,7.60887062919126,S. Craig Zahler,"Kurt Russell, Patrick Wilson, Matthew Fox, Richard Jenkins",74.44714078403649,132.0,Drama
The Highwaymen,7.61085279039525,John Lee Hancock,"Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch",69.9100080306912,132.0,Biography
Sultan,7.6093665379542115,Ali Abbas Zafar,"Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh",72.1572896883122,170.0,Action
Albert Nobbs,7.60688453121963,Rodrigo García,"Glenn Close, Mia Wasikowska, Aaron Taylor-Johnson",57.305172884912324,113.0,Drama
You're Next,7.60688453121963,Adam Wingard,"Sharni Vinson, Joe Swanberg, AJ Bowen",63.42089566023286,95.0,"Horror, Thriller, Mystery"
The Kissing Booth,7.610357618312838,Vince Marcello,"Joey King, Jacob Elordi, Joel Courtney, Megan du Plessis",49.718783340774266,105.0,Comedy
Still Alice,7.608374474380783,"Directors:Richard Glatzer, Wash Westmoreland","Julianne Moore, Alec Baldwin, Kristen Stewart, Kate Bosworth",84.03753302013078,101.0,Drama
The Iceman,7.607381425639791,Ariel Vromen,"Michael Shannon, Chris Evans, James Franco, Winona Ryder",67.7050282591593,106.0,Biography
The Man Who Killed Hitler and Then the Bigfoot,7.610357618312838,Robert D. Krzykowski,"Sam Elliott, Rocco Gioffre, Aidan Turner",41.12293065704463,98.0,"Drama, Adventure, Fantasy"
The Lego Movie,7.608374474380783,"Directors:Phil Lord, Christopher Miller","Chris Pratt, Will Ferrell, Elizabeth Banks, Will Arnett",89.0949827188567,100.0,Animation
LEGO Hidden Side: Night of the Harbinger,7.611347717403621,Michael D. Black,"Amelia Clover, Lara Cody, William Kasten",37.95310590351998,44.0,Animation
Skipping Stones,7.611347717403621,S.J. Creazzo,"Nathaniel Ansbach, Gabrielle Kalomiris, Michael Ironside",39.519135538805955,120.0,Drama
Sand Castle,7.609862200913554,Fernando Coimbra,"Nicholas Hoult, Logan Marshall-Green, Henry Cavill",61.34119912365712,113.0,"War, Action, Drama"
Love and Monsters,7.611347717403621,Michael Matthews,"Dylan O'Brien, Jessica Henwick, Michael Rooker, Dan Ewing",69.9100080306912,109.0,Action
I.T.,7.6093665379542115,John Moore,"Pierce Brosnan, Jason Barry, Karen Moskow",41.12293065704463,95.0,"Crime, Drama, Thriller"
Penguins of Madagascar,7.608374474380783,"Directors:Eric Darnell, Simon J. Smith","Tom McGrath, Chris Miller, Christopher Knights, Conrad Vernon",63.42089566023286,92.0,Animation
Aynabaji,7.6093665379542115,Amitabh Reza Chowdhury,"Chanchal Chowdhury, Masuma Rahman Nabila, Partha Barua, Lutfur Rahman George",126.3869284440865,147.0,Crime
Halloween Kills,7.611842399580417,David Gordon Green,"Jamie Lee Curtis, Judy Greer, Andi Matichak",67.7050282591593,105.0,"Horror, Thriller"
Skiptrace,7.6093665379542115,Renny Harlin,"Jackie Chan, Johnny Knoxville, Bingbing Fan",44.44501216944001,107.0,"Action, Comedy, Thriller, Mystery"
I Can Only Imagine,7.610357618312838,"Andrew Erwin, Jon Erwin","J. Michael Finley, Madeline Carroll, Dennis Quaid",84.03753302013078,110.0,"Music, Drama"
Wer,7.607878073278507,William Brent Bell,"A.J. Cook, Brian Scott O'Connor, Sebastian Roché",57.305172884912324,93.0,"Horror, Mystery, Thriller"
The Babysitter,7.609862200913554,McG,"Judah Lewis, Samara Weaving, Robbie Amell, Hana Mae Lee",57.305172884912324,85.0,Comedy
Remember,7.60887062919126,Atom Egoyan,"Christopher Plummer, Kim Roberts, Amanda Smith, Martin Landau",81.5747614577252,94.0,Drama
Rampage,7.610357618312838,Brad Peyton,"Dwayne Johnson, Naomie Harris, Malin Akerman, Jeffrey Dean Morgan",53.43178395413476,107.0,Action
Creed,7.60887062919126,Ryan Coogler,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",86.54418743517611,133.0,Action
The In Between,7.612336837167746,Arie Posin,"Joey King, Kyle Allen, Kim Dickens",72.1572896883122,115.0,"Science Fiction, Romance"
Madres,7.611842399580417,Ryan Zaragoza,"Ariana Guerra, Tenoch Huerta, Elpidia Carrillo",55.34828858751685,83.0,Horror
Godmothered,7.611347717403621,Sharon Maguire,"June Squibb, Jillian Bell, Sonia Manzano",69.9100080306912,110.0,"Family, Fantasy, Comedy"
Before the Flood,7.6093665379542115,Fisher Stevens,"Leonardo DiCaprio, Ban Ki-moon, Alejandro G. Iñárritu",89.0949827188567,96.0,Documentary
Area 51,7.60887062919126,Oren Peli,"Reid Warner, Darrin Bragg, Ben Rovner",30.678795060196574,91.0,"Horror, Thriller, Science Fiction, Mystery"
The Swap,7.6093665379542115,Jay Karas,"Peyton List, Jacob Bertrand, Claire Rankin",69.9100080306912,100.0,"Comedy, TV Movie"
Shark Beach With Chris Hemsworth,7.611842399580417,Sally Aitken,"Chris Hemsworth, Valerie Taylor, Mick Fanning",59.30271698622398,45.0,Documentary
John Wick: Chapter 2,7.609862200913554,Chad Stahelski,"Keanu Reeves, Riccardo Scamarcio, Ian McShane, Ruby Rose",81.5747614577252,122.0,Action
The Book of Henry,7.609862200913554,Colin Trevorrow,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman",63.42089566023286,105.0,Crime
What Maisie Knew,7.607381425639791,"Directors:Scott McGehee, David Siegel","Julianne Moore, Alexander Skarsgård, Steve Coogan, Joanna Vanderham",81.5747614577252,99.0,Drama
Sausage Party,7.6093665379542115,"Directors:Greg Tiernan, Conrad Vernon","Seth Rogen, Kristen Wiig, Jonah Hill, Alistair Abell",53.43178395413476,89.0,Animation
Monster High: Why Do Ghouls Fall in Love?,7.607381425639791,"Dustin Mckenzie, Steve Sacks, Andrew Duncan","Laura Bailey, Ogie Banks, Cam Clarke",94.33002052087464,44.0,"Fantasy, Animation"
Harriet,7.61085279039525,Kasi Lemmons,"Cynthia Erivo, Janelle Monáe, Leslie Odom Jr., Joe Alwyn",65.54208112702213,125.0,Action
After We Leave,7.61085279039525,Aleem Hossain,"Brian Silverman, Joe Sachem, Gabrielle Gumbs",41.12293065704463,82.0,"Science Fiction, Drama"
Hustlers,7.61085279039525,Lorene Scafaria,"Constance Wu, Jennifer Lopez, Julia Stiles, Mette Narrative",57.305172884912324,110.0,Comedy
All Saints,7.609862200913554,Steve Gomer,"John Corbett, Cara Buono, Myles Moore",55.34828858751685,108.0,"Drama, Comedy"
The Dry,7.611347717403621,Robert Connolly,"Eric Bana, Genevieve O'Reilly, Keir O'Donnell, John Polson",67.7050282591593,117.0,Crime
Prometheus,7.607381425639791,Ridley Scott,"Noomi Rapace, Logan Marshall-Green, Michael Fassbender, Charlize Theron",72.1572896883122,124.0,Adventure
Get the Gringo,7.607381425639791,Adrian Grunberg,"Mel Gibson, Kevin Balmore, Daniel Giménez Cacho, Jesús Ochoa",69.9100080306912,96.0,Action
Drinking Buddies,7.607878073278507,Joe Swanberg,"Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston",53.43178395413476,90.0,Comedy
Silhouette,7.61085279039525,Mitch McLeod,"April Hartman, Tom Zembrod, Jessica Dawn Willis",39.519135538805955,114.0,"Horror, Drama, Thriller"
Selma,7.608374474380783,Ava DuVernay,"David Oyelowo, Carmen Ejogo, Oprah Winfrey, Tom Wilkinson",84.03753302013078,128.0,Biography
Tomb Raider,7.610357618312838,Roar Uthaug,"Alicia Vikander, Dominic West, Walton Goggins, Daniel Wu",57.305172884912324,119.0,Action
Crooked House,7.609862200913554,Gilles Paquet-Brenner,"Max Irons, Stefanie Martini, Glenn Close",59.30271698622398,115.0,"Drama, Mystery, Crime"
The Lego Star Wars Holiday Special,7.611347717403621,Ken Cunningham,"A.J. LoCascio, Anthony Daniels, Ben Prendergast",67.7050282591593,44.0,"Animation, Family, Adventure, Comedy, Science Fiction"
A Street Cat Named Bob,7.6093665379542115,Roger Spottiswoode,"Luke Treadaway, Bob the Cat, Ruta Gedmintas, Joanne Froggatt",79.15561321339966,103.0,Biography
Purple Hearts,7.612336837167746,Elizabeth Allen Rosenbaum,"Sofia Carson, Nicholas Galitzine, Chosen Jacobs, John Harlan Kim",65.54208112702213,122.0,Drama
Unfriended,7.608374474380783,Levan Gabriadze,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig",44.44501216944001,83.0,Horror
Message from the King,7.6093665379542115,Fabrice du Welz,"Chadwick Boseman, Luke Evans, Alfred Molina",57.305172884912324,102.0,Thriller
Red Notice,7.611842399580417,Rawson Marshall Thurber,"Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya",57.305172884912324,118.0,Action
Irreplaceable You,7.610357618312838,Stephanie Laing,"Gugu Mbatha-Raw, Michiel Huisman, Steve Coogan",72.1572896883122,96.0,"Comedy, Romance, Drama"
Black and Blue,7.61085279039525,Deon Taylor,"Naomie Harris, Tyrese Gibson, Frank Grillo",65.54208112702213,108.0,"Action, Thriller"
The Haunting in Connecticut 2: Ghosts of Georgia,7.607878073278507,Tom Elkins,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff",47.921717176698934,100.0,"Horror, Drama, Thriller"
Whiplash,7.608374474380783,Damien Chazelle,"Miles Teller, J.K. Simmons, Melissa Benoist, Paul Reiser",111.1208972786445,106.0,Drama
Minari,7.611347717403621,Lee Isaac Chung,"Steven Yeun, Yeri Han, Alan Kim, Noel Cho",81.5747614577252,115.0,Drama
The Tortured,7.606387389772652,Robert Lieberman,"Erika Christensen, Jesse Metcalfe, Bill Lippincott",39.519135538805955,79.0,Horror
Death Race: Inferno,7.607878073278507,Roel Reiné,"Luke Goss, Ving Rhames, Danny Trejo, Dougray Scott",47.921717176698934,104.0,"Action, Science Fiction, Thriller"
Chef,7.608374474380783,Jon Favreau,"Jon Favreau, Robert Downey Jr., Scarlett Johansson, Dustin Hoffman",79.15561321339966,114.0,Adventure
Ben-Hur,7.6093665379542115,Timur Bekmambetov,"Jack Huston, Toby Kebbell, Rodrigo Santoro, Nazanin Boniadi",46.1638902214069,123.0,Action
The Possession,7.607381425639791,Ole Bornedal,"Natasha Calis, Jeffrey Dean Morgan, Kyra Sedgwick, Madison Davenport",49.718783340774266,92.0,Horror
Focus,7.60887062919126,"Directors:Glenn Ficarra, John Requa","Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez",63.42089566023286,105.0,Comedy
Rings,7.609862200913554,F. Javier Gutiérrez,"Matilda Anna Ingrid Lutz, Alex Roe, Johnny Galecki, Vincent D'Onofrio",28.022677122074377,102.0,Drama
